student_id,institute_id,course_type,course_family,cgpa,internship_count,internship_employer_tier,ppo_exists,cert_count,graduation_month,graduation_year,target_field,target_city_tier,loan_emi_monthly,has_profile_contradiction,is_scarred,10th_board_score,12th_board_score
eb896830-03df-56a3-b6ff-471a13f0a2f4,4c2f55f1-42df-5bc0-8998-b236a95c890f,Humanities,market,6.2,0,none,False,3,6,2024,"Scientist, product/process development",3,7752.59,False,False,59.4,40.0
0215624a-5d4d-551e-9c51-50a65cd603b2,0081f0eb-092d-5faf-935c-ef0af047415a,Architecture,regulatory,5.99,0,none,False,0,7,2023,Solicitor,3,11251.96,False,False,46.8,43.6
2c3c68eb-fb66-57fa-9b4d-d3093978cff8,170ef6a4-afce-5e8a-ad0c-e58e5605ccb6,Engineering,campus,7.71,0,none,False,1,12,2024,"Engineer, chemical",2,17640.38,False,False,77.5,81.2
f091fd49-57de-5aea-bde8-b1b79a65d3cc,624a47f4-cc67-5634-a0b2-42365ab75e2d,Humanities,market,4.93,2,unverified,False,1,3,2023,Medical physicist,1,21922.48,False,False,49.5,40.0
66ee076b-a0c9-5e07-8f8f-cde5ff3c88e3,285a5315-c920-52f8-a94a-24724b09177c,Humanities,market,9.39,0,none,False,2,10,2021,Plant breeder/geneticist,2,10473.97,False,False,77.2,70.0
9683f3bf-e6f8-55df-a97d-3520b32414d3,5baf5113-1203-5d7b-9eed-43e4c6ced81d,MBA,campus,7.7,0,none,False,1,2,2022,Building control surveyor,3,22228.36,False,False,74.1,80.4
5b7dc50d-e20b-5476-b8d3-f59c55c28612,624a47f4-cc67-5634-a0b2-42365ab75e2d,Arts,market,,0,none,False,1,6,2022,Lawyer,3,17767.01,False,False,55.4,55.2
5732c7f5-8d1b-5854-b661-87ba2bebf271,af6b0f43-27d8-57dc-a13d-3b96856db81f,Nursing,regulatory,7.39,0,none,False,2,8,2021,Youth worker,1,17086.26,False,False,79.1,72.7
91c121c0-4157-5d2b-97b3-715cd1acb6fc,c6c21a2a-131d-5b4b-bb91-86e0d240ef00,MBA,campus,6.58,0,none,False,2,5,2023,Interior and spatial designer,2,11995.92,False,False,70.1,75.2
c04361f7-1df5-535e-81a8-1a10e6690343,7ca622ca-7d41-5365-89b3-c0b5125326a8,Humanities,market,6.24,2,unverified,False,1,4,2022,Company secretary,1,15410.88,False,False,73.1,77.0
d71b57c3-9bf8-5a3f-bd5c-e8279fdfa7f7,ebd43501-b9e8-52b8-9714-affe66285ebf,Engineering ,campus,,0,none,False,1,12,2022,Hydrologist,3,22901.13,False,True,59.9,59.3
04013ecc-ddb1-5a28-a612-be2f92376165,0081f0eb-092d-5faf-935c-ef0af047415a,CA,campus,,0,none,False,1,9,2022,"Runner, broadcasting/film/video",1,11900.34,False,False,78.4,74.2
738bfa85-4b21-5a9a-b690-e1b425418ccc,170ef6a4-afce-5e8a-ad0c-e58e5605ccb6,Arts,market,7.57,0,none,False,0,7,2021,Insurance broker,3,22523.85,False,False,71.6,50.1
108f2acd-db1c-5ada-90fe-c06c20bbb632,b302edbe-9830-565f-bb69-0db1f5f9caab,Nursing,regulatory,8.58,0,none,False,0,5,2023,Osteopath,1,5711.8,False,False,77.6,73.0
49eb1c5f-3b4b-5402-b1e4-e3e25b764119,45d998c8-f524-5f00-b15a-efab8a6fe6e8,Architecture,regulatory,7.89,0,none,False,0,4,2022,"Journalist, newspaper",3,22549.04,False,False,95.1,81.1
37d3440b-6bc3-5acc-b082-0d86d1684aeb,a91d5f7c-701d-500c-919e-fe3ddf7834b6,Arts,market,8.9,0,none,False,3,10,2022,Operational researcher,2,21377.39,False,False,76.7,70.4
4c53a022-5742-5bec-9bea-27d21e54b4c7,e53e4cea-62ed-5c2b-83e5-2abe5acc18ae,MBA,campus,9.07,0,none,False,0,11,2024,Hotel manager,3,21157.31,False,False,70.0,58.2
c9e3880e-4a93-51e9-824e-7e6157c8be6c,a91d5f7c-701d-500c-919e-fe3ddf7834b6,Arts,market,6.49,0,none,False,0,10,2023,"Surveyor, building",3,17698.13,False,False,59.1,61.2
c3465254-3bed-5d73-a161-dc202ca89f97,170ef6a4-afce-5e8a-ad0c-e58e5605ccb6,CA,campus,6.47,0,none,False,1,8,2023,Conference centre manager,1,5287.62,False,False,79.9,86.0
f3c46427-bc91-5509-8cd9-d4f68c078e63,6ae973a5-b817-5d8f-b538-131a385b915f,CA,campus,,0,none,False,1,4,2023,"engineer, agricultural",2,11206.17,False,True,88.3,100.0
69e216ae-094b-5388-a494-093f28956617,934a15d2-5080-5ed2-8e6e-4249720cae62,Humanities,market,8.73,0,none,True,2,8,2021,Petroleum engineer,1,24392.32,False,False,95.3,100.0
a46f0f7b-b650-59bb-b31a-81d0ad8b3de4,8ac22c2e-63b5-5dd1-a0ce-29d5a9c9078c,Law,regulatory,8.57,0,none,False,1,3,2021,Museum education officer,3,7920.42,False,False,52.1,43.8
10eed7ba-6f2b-5dbf-9f77-f173733b972d,335e5f6d-1ec6-5d79-bb5e-b213b7d25eee,Law,regulatory,9.5,5,unverified,False,4,9,2021,Ecologist,3,12564.49,False,False,99.4,100.0
7e22d76f-1ea9-5c94-be37-c5b7cf0a71fd,b302edbe-9830-565f-bb69-0db1f5f9caab,Arts,market,7.11,0,none,True,1,2,2022,Warden/ranger,2,6611.62,False,False,68.3,84.0
0dca3ad5-7f48-5566-a258-6c271ea1c0b5,8b0353a6-3bdd-5f0d-aae4-34dd71e14a89,MBA,campus,7.76,1,unverified,False,0,8,2024,"Teacher, adult education",3,9804.39,False,False,67.0,48.9
906a943b-2ad9-5a52-a626-66f467ccc6f9,8b0353a6-3bdd-5f0d-aae4-34dd71e14a89,Arts,market,7.67,0,none,False,1,3,2022,Illustrator,3,5992.12,False,False,63.5,78.2
32b4dab4-7f40-598b-a0e0-4eac8bfbbf50,d846a05d-7f8f-5262-ac2e-8c34f4f64c02,CA,campus,5.49,1,unverified,False,1,6,2023,"Optician, dispensing",3,19502.22,False,False,69.8,64.4
b40b039e-a982-5353-9d3f-86383439b681,e3303573-e845-50b3-8b54-a32a3c88cad2,CA ,campus,6.83,0,none,False,3,7,2021,Sports therapist,1,14007.01,False,True,71.6,75.5
63c00c1b-e8b6-5110-b93f-b429ad820973,2e2e1682-69bf-508c-8e95-cd7a876fdeac,Architecture ,regulatory,10.0,0,none,False,2,4,2021,Academic librarian,2,15627.14,False,True,64.2,69.6
1466f683-6a40-5e1a-b028-474b3a698885,a91d5f7c-701d-500c-919e-fe3ddf7834b6,Humanities,market,7.2,0,none,False,2,2,2022,Industrial buyer,2,21781.99,False,False,78.3,84.5
a56bdbd1-0210-568e-9215-7675ded196e2,a8501656-174d-5c16-9667-61e6de2d50cd,Humanities ,market,8.68,5,unverified,False,2,6,2024,Historic buildings inspector/conservation officer,3,22028.11,False,True,82.9,100.0
800ffa44-fe14-5ed5-9575-96c06e6c56c2,868fa1b9-503b-55ed-84f7-043338de814c,Architecture,regulatory,8.15,0,none,False,1,2,2021,"Engineer, materials",2,22158.7,False,False,75.9,77.9
0727d0d0-6e6e-5976-bc2a-bbad7be66f07,c1690af3-0fba-5ce2-a091-b19627cbdbca,Architecture,regulatory,6.45,0,none,False,0,9,2024,Planning and development surveyor,1,14645.48,False,False,86.2,66.4
ec8aeea3-23eb-594a-85c5-b6c30d572ce9,f582907e-7547-5579-85f5-770a23e8e76e,MBA,campus,6.12,0,none,False,1,11,2023,TEFL teacher,1,17049.38,False,False,56.8,60.7
3be3eadb-4ab0-5157-97e9-290e33c26a3c,1038f161-21cd-52ab-aee1-c0298ac637fa,Nursing,regulatory,5.4,0,none,False,0,12,2021,Training and development officer,1,22120.02,False,False,40.2,40.0
ad6bbc12-ae44-5e72-a99d-e402cf6a42ef,9c9143e1-8f52-5d76-9335-57e1c13cba93,Architecture,regulatory,6.25,5,unverified,False,0,5,2022,IT technical support officer,3,17283.72,False,False,61.7,66.8
33188aec-d58e-56bd-be94-4f5d75c6dd40,5baf5113-1203-5d7b-9eed-43e4c6ced81d,Nursing,regulatory,7.87,0,none,False,2,7,2022,"Psychologist, occupational",1,13046.14,False,False,75.3,80.8
126095c1-d1a4-5f7a-a37c-d5a0cac78d25,94fc6d86-59a4-5525-9d42-b3053abb8a83,Humanities,market,8.75,0,none,False,0,1,2024,Private music teacher,2,16552.26,False,False,80.4,77.3
f1c9021a-25eb-54d8-b0d4-e1524369f056,e81d2298-a696-5621-a342-ee0437afaab3,Nursing,regulatory,7.94,0,none,False,1,7,2022,Private music teacher,2,18703.49,False,False,87.2,88.7
4d22050e-6776-53fc-919b-8620ce3eb844,0f3a68f4-8f3c-5259-8056-5afc2b4e99d2,CA,campus,7.97,2,recognized,False,1,11,2022,"Engineer, production",2,17064.26,False,False,58.9,58.5
280ebb83-b2b0-5604-8175-eebb103f7fa8,8b0353a6-3bdd-5f0d-aae4-34dd71e14a89,Nursing,regulatory,7.97,0,none,False,0,11,2022,Sales promotion account executive,1,10431.01,False,False,67.1,81.4
ce0d3cbc-1987-5873-bb0c-e65851284145,57807705-ef8e-5bac-9182-b90bac5fed49,MBA ,campus,6.47,0,none,False,3,10,2022,Public librarian,3,11523.41,False,True,62.7,62.1
169eac64-554b-51b3-a9d6-4a5bf275c8b5,e0b1cd9b-dae1-562f-a083-3d9e2d37b039,Nursing,regulatory,8.04,0,none,False,1,9,2024,"Doctor, general practice",3,17691.13,False,False,68.1,58.4
2b950366-cada-57c9-bd6f-8bbe08db4079,ebd43501-b9e8-52b8-9714-affe66285ebf,Nursing,regulatory,7.47,1,unverified,False,1,9,2024,Chartered accountant,1,12744.46,False,False,67.9,75.9
e557a779-ed91-56a3-9d90-5d7abfb5c957,6ae973a5-b817-5d8f-b538-131a385b915f,Arts,market,5.92,0,none,True,2,2,2023,Herpetologist,2,19817.39,False,False,69.1,55.0
832b957b-4f7f-5323-a239-a825fc777238,789e6518-9f2a-59dd-808b-2b5ab872db63,CA,campus,6.69,0,none,False,1,7,2022,"Scientist, biomedical",1,14486.17,False,False,66.5,66.5
28d45f7d-c19b-5aaa-8d79-357d54e9806a,f93be952-b7c2-5130-90be-f48d4f497cfb,MBA,campus,7.99,0,none,False,0,1,2023,Water quality scientist,3,23679.56,False,False,64.0,66.3
614fc5ea-41b9-5c64-8941-6e2e63578d71,934a15d2-5080-5ed2-8e6e-4249720cae62,Arts,market,8.15,1,unverified,False,3,7,2024,Legal executive,2,18943.33,False,False,65.8,68.2
a46feca7-5c11-53c2-857b-e01183040315,e0b1cd9b-dae1-562f-a083-3d9e2d37b039,Nursing,regulatory,7.79,3,recognized,False,0,3,2022,Chief Financial Officer,1,17301.29,False,False,84.6,100.0
65b5dcf0-392e-57a5-bff0-5f6674c362de,ebd43501-b9e8-52b8-9714-affe66285ebf,Arts,market,8.5,0,none,False,1,12,2022,Farm manager,3,8583.28,False,False,71.6,83.1
32dfb10f-597b-5f34-88ad-07ef7e742994,0a9b4a0c-dbfc-5dc8-951a-c1acfe131a84,Engineering ,campus,7.67,2,unverified,False,3,5,2021,Insurance claims handler,1,7238.69,False,True,61.8,68.4
77050e53-a512-5722-9669-ef020062dca2,276913dd-0d54-546e-a168-ac9e4f797bd8,Humanities ,market,5.21,0,none,False,1,6,2024,Equality and diversity officer,2,24241.17,False,True,52.1,53.5
35dc9558-1ff9-5e80-8922-44ea609a6d0f,9ea5e0d2-9721-5476-b336-c091f4d3b697,MBA,campus,7.52,0,none,False,1,1,2023,"Engineer, civil (contracting)",3,13951.04,False,False,59.4,53.5
f4ac4f32-7625-5853-a1e0-c432201f894a,e81d2298-a696-5621-a342-ee0437afaab3,Humanities,market,,2,unverified,False,3,8,2021,Data processing manager,1,15666.47,False,False,69.1,75.0
9f898eef-ee15-5915-acd0-1c05e3fc0836,0cae7d3c-e9cc-56fb-bc54-521afd81f57d,MBA,campus,5.74,0,none,False,0,4,2024,Agricultural consultant,2,19109.8,False,False,46.0,55.8
741bcdb5-28a4-5211-b461-db58ae2a87a5,a91d5f7c-701d-500c-919e-fe3ddf7834b6,CA ,campus,8.62,0,none,False,1,3,2021,Armed forces training and education officer,2,7789.0,False,True,95.9,95.8
68e3c537-53df-5bc7-8a3c-8828750dd557,31bef2e4-84a2-5bcb-8a92-18d6384b36aa,Architecture ,regulatory,7.55,3,unverified,False,2,4,2021,Financial risk analyst,3,22780.24,False,True,66.4,65.6
e90af23f-8016-5b43-9b3c-156a0d9a2ea1,624a47f4-cc67-5634-a0b2-42365ab75e2d,Engineering,campus,7.37,0,none,False,1,3,2022,Public relations officer,2,8845.16,False,False,82.3,74.3
bdaa9710-cb84-5c1e-a2d4-8b6255982a64,0f3a68f4-8f3c-5259-8056-5afc2b4e99d2,Law,regulatory,8.44,2,unverified,False,0,6,2022,Tree surgeon,3,10565.35,False,False,97.0,100.0
0b79440d-33f1-5ad8-aadb-d6653d60b62b,e53e4cea-62ed-5c2b-83e5-2abe5acc18ae,Nursing,regulatory,7.49,0,none,False,0,8,2022,"Buyer, industrial",3,9270.86,False,False,69.4,61.9
5e7859ee-bb9f-51f0-ac93-ec632120c53a,87f37f97-3f17-5b07-968e-942fcff78ed3,Nursing,regulatory,8.25,0,none,False,1,3,2021,"programmer, applications",1,13644.62,False,True,67.7,74.5
a5bae76a-16e8-500a-abe5-da8ab13f56b2,7ca622ca-7d41-5365-89b3-c0b5125326a8,Engineering,campus,,0,none,False,2,11,2021,Patent examiner,2,20324.91,False,False,61.2,45.3
96fd3ff8-350c-56ac-aa44-b076de4ee67c,6ae973a5-b817-5d8f-b538-131a385b915f,Engineering,campus,8.67,1,unverified,False,1,3,2023,Teaching laboratory technician,3,13892.55,False,False,68.4,84.5
6be02c44-5676-5368-bb73-aee25b392ff6,45d998c8-f524-5f00-b15a-efab8a6fe6e8,Humanities ,market,6.05,1,recognized,False,0,12,2023,"Engineer, broadcasting (operations)",3,20355.29,False,True,78.9,61.3
3b6e64fe-0542-5e27-87d3-23b769078839,2d2bcc8e-64ae-586e-b862-4e2e796e6457,Arts,market,8.6,1,recognized,False,1,11,2021,music tutor,3,16700.7,False,True,80.6,65.0
1be20050-f6cb-5945-8667-5344127d3f2c,da9c018a-4665-58a0-8510-ca425b46e082,Architecture,regulatory,7.06,2,recognized,False,2,6,2022,"Research officer, trade union",1,21699.48,False,False,74.3,81.3
b8ebd87a-94fa-5c63-a189-bab31584bbc6,2e2e1682-69bf-508c-8e95-cd7a876fdeac,MBA ,campus,8.0,4,unverified,False,3,3,2022,Office manager,2,15783.82,False,True,89.6,95.5
541f926a-4ca8-5cad-b1a8-6002c23dd06d,ebd43501-b9e8-52b8-9714-affe66285ebf,Humanities,market,8.56,3,unverified,False,1,5,2024,Financial planner,3,6321.11,False,False,78.9,100.0
a774f92b-ea80-563f-8586-2a3badc52571,f582907e-7547-5579-85f5-770a23e8e76e,Nursing,regulatory,9.11,0,none,False,5,6,2022,Data scientist,2,22387.05,False,False,70.8,70.3
fc48b625-d622-55a4-9338-462b0675d80d,abac3625-504c-5518-8d17-ced5ecb68c02,CA,campus,7.24,0,none,False,1,1,2023,"Accountant, chartered public finance",1,5975.33,False,False,79.4,82.7
0b1c49d6-e418-5730-8e94-0e0ebd4b1d1c,57807705-ef8e-5bac-9182-b90bac5fed49,MBA,campus,7.73,0,none,False,2,1,2022,Clinical biochemist,3,7497.4,False,False,55.6,60.2
47601dfe-f72c-5746-80c4-797ea0249cd7,1ba77ac2-d743-5e64-97f0-efec22d1a921,MBA,campus,7.98,0,none,False,1,10,2022,"Physicist, medical",3,18504.62,False,False,64.5,84.3
154f1e2e-f159-546a-8299-39188fa30d95,285a5315-c920-52f8-a94a-24724b09177c,CA,campus,8.52,3,unverified,False,1,2,2023,English as a foreign language teacher,1,21183.9,False,False,76.3,99.0
f6af4089-ff08-529d-97da-7ca4504c266f,0cae7d3c-e9cc-56fb-bc54-521afd81f57d,Arts,market,7.24,2,unverified,False,0,12,2022,"Editor, commissioning",1,23296.7,False,False,82.5,78.4
409b798a-9719-500a-b63c-c156431e5e90,d846a05d-7f8f-5262-ac2e-8c34f4f64c02,Law,regulatory,5.39,0,none,False,1,8,2021,"Scientist, marine",2,23560.28,False,False,46.0,47.9
25baafec-f55e-5293-871a-64057e1635dd,af6b0f43-27d8-57dc-a13d-3b96856db81f,Humanities,market,9.43,1,unverified,False,1,1,2021,"Psychologist, forensic",1,18536.4,False,False,80.5,84.1
f3435eb6-315c-54dd-be77-807c9682f40d,1ba77ac2-d743-5e64-97f0-efec22d1a921,Engineering,campus,6.37,0,none,False,1,7,2021,Arts administrator,3,19672.86,False,False,56.1,51.9
76d18375-f30c-5518-9fc7-28d834b1f9df,789e6518-9f2a-59dd-808b-2b5ab872db63,Arts,market,5.44,0,none,False,1,5,2021,"surveyor, hydrographic",1,22819.48,False,True,51.3,66.3
3a360ca5-fe02-5c4b-a8b7-f189f397d92b,c6c21a2a-131d-5b4b-bb91-86e0d240ef00,Architecture,regulatory,6.84,0,none,False,0,10,2023,Fisheries officer,3,9472.25,False,False,57.1,44.8
123d31fa-c862-50c7-9e70-aad8056ab0f8,2d2bcc8e-64ae-586e-b862-4e2e796e6457,Nursing,regulatory,8.59,0,none,False,2,10,2023,Community development worker,1,6345.69,False,False,48.5,40.0
718d04c5-de15-58c8-8562-ab7b539abd6c,0081f0eb-092d-5faf-935c-ef0af047415a,Architecture,regulatory,,0,none,False,2,12,2021,"Programmer, multimedia",3,23252.1,False,False,70.3,77.4
5cd0ba1f-cbd7-5dff-80d7-a0738a840b7d,2e2e1682-69bf-508c-8e95-cd7a876fdeac,Nursing,regulatory,6.62,4,unverified,False,0,8,2024,Contracting civil engineer,1,13323.22,False,False,52.4,67.5
60824647-6ea9-5d64-8733-5603c2ef96bf,94fc6d86-59a4-5525-9d42-b3053abb8a83,Humanities,market,7.63,0,none,False,2,1,2021,"Psychologist, forensic",2,7556.24,False,False,72.4,75.2
10b9b3c3-017b-5dc8-8237-73bcb2475d7d,2d2bcc8e-64ae-586e-b862-4e2e796e6457,Engineering,campus,9.88,0,none,False,2,3,2022,Set designer,1,13347.66,False,False,58.3,68.3
2e1ad8a0-3892-5eba-9ba7-6128c673da37,45d998c8-f524-5f00-b15a-efab8a6fe6e8,Arts ,market,7.82,0,none,False,0,10,2021,"Surveyor, land/geomatics",3,22639.51,False,True,66.7,69.9
537a7385-7c22-597c-89c7-d448eda1aca1,6ae973a5-b817-5d8f-b538-131a385b915f,Architecture,regulatory,6.98,0,none,False,1,3,2023,"Therapist, nutritional",3,13853.87,False,False,82.3,87.1
8f99b270-eefb-5d15-9438-d293b2896a03,d941cead-36d5-5cdd-9d51-d761fd8ed14a,CA,campus,5.91,0,none,False,0,7,2023,Investment analyst,3,19022.88,False,False,54.3,59.1
f8346e96-48f0-5353-9777-29d302f64a8c,f3659c54-d08c-5b47-8201-d34892ef692c,Engineering ,campus,,0,none,False,2,3,2021,Probation officer,2,14847.34,False,True,62.2,67.1
d547483f-f6fc-55ed-833f-d44812ce5390,2e2e1682-69bf-508c-8e95-cd7a876fdeac,Architecture,regulatory,5.37,0,none,False,2,12,2022,Video editor,3,11047.91,False,False,53.2,40.0
33fa3924-5f79-5441-9929-6957e1d3e1a3,868fa1b9-503b-55ed-84f7-043338de814c,Architecture,regulatory,5.74,3,unverified,False,0,8,2021,Retail merchandiser,3,20536.43,False,False,50.7,47.2
b36efc5d-1779-5f02-a7a9-4292518fe737,7270ff7a-fb0e-5531-99d2-7661a495e1b5,Engineering,campus,7.53,0,none,False,0,7,2023,Physiological scientist,2,17705.3,False,False,67.5,49.9
b406cfd1-5562-5b47-a93a-4dd33be52f30,8ac22c2e-63b5-5dd1-a0ce-29d5a9c9078c,Arts,market,6.17,0,none,False,0,2,2023,Sports therapist,2,17325.81,False,False,65.5,61.9
29c2beae-0c92-5653-bb0f-878a25b8408f,e81d2298-a696-5621-a342-ee0437afaab3,Engineering,campus,5.55,3,recognized,False,1,5,2021,Product designer,1,9342.06,False,False,47.8,42.7
2b04a8b0-a312-5627-833b-632fa439668c,9ea5e0d2-9721-5476-b336-c091f4d3b697,MBA ,campus,6.64,0,none,False,0,9,2022,"Designer, interior/spatial",3,23645.34,False,True,60.0,66.8
d1af7d65-d84c-5457-b18a-e1e0b745d84c,f93be952-b7c2-5130-90be-f48d4f497cfb,Arts ,market,7.7,0,none,False,0,11,2023,Public relations officer,1,11468.86,False,True,66.2,65.0
9f67a6d3-5e3c-5294-bf7b-b941d406c637,851c505c-9a83-5090-8eda-9efe8992f9e5,Law,regulatory,7.92,0,none,False,0,11,2023,"Production assistant, television",1,21356.44,False,False,100.0,100.0
765999a2-b011-5601-9cbf-a144e058447b,2d2bcc8e-64ae-586e-b862-4e2e796e6457,Architecture,regulatory,7.15,1,unverified,False,2,1,2021,Futures trader,1,24216.59,False,False,64.5,66.8
19273be4-27fa-5906-a0a2-083f71b014b7,b302edbe-9830-565f-bb69-0db1f5f9caab,CA,campus,8.55,1,unverified,False,2,11,2024,Firefighter,2,20177.36,False,False,47.6,62.8
51e695ef-18dd-5a15-a4d0-57c21454893e,868fa1b9-503b-55ed-84f7-043338de814c,Law,regulatory,6.58,0,none,False,0,2,2022,health and safety inspector,1,11819.33,False,True,54.6,40.4
6e6d9a5a-1056-5ea5-9dda-d3ea2a5a1444,abac3625-504c-5518-8d17-ced5ecb68c02,Humanities,market,7.21,0,none,False,1,8,2022,"Scientist, research (life sciences)",1,7136.42,False,False,76.4,70.2
f568c2fb-f1da-5191-8dbd-f93fa0c4cb8d,e0b1cd9b-dae1-562f-a083-3d9e2d37b039,Architecture,regulatory,7.7,2,recognized,False,2,9,2022,Radio producer,3,14950.33,False,False,96.7,100.0
63fbb3cf-1240-58b6-b522-dfa207fe0d9e,851c505c-9a83-5090-8eda-9efe8992f9e5,Humanities,market,6.6,0,none,False,1,10,2023,Field trials officer,3,6045.58,False,False,58.8,56.0
9f3979ed-31bf-59f3-9a26-ec17c2c887aa,0cae7d3c-e9cc-56fb-bc54-521afd81f57d,CA,campus,6.94,2,unverified,False,0,2,2022,Haematologist,1,19695.19,False,False,68.3,45.1
3b74b78e-757b-550b-b853-42a4c1305ce3,57807705-ef8e-5bac-9182-b90bac5fed49,Engineering,campus,9.15,0,none,False,1,7,2023,Printmaker,3,11001.34,False,False,79.9,91.0
97f6431b-8581-5545-93fc-1e7ec81e7c2d,abac3625-504c-5518-8d17-ced5ecb68c02,Architecture,regulatory,9.99,0,none,False,1,12,2024,Careers adviser,2,24621.95,False,False,60.5,68.6
d8eda15d-d523-54ff-8084-6b9b7ee6441d,94fc6d86-59a4-5525-9d42-b3053abb8a83,Humanities,market,7.86,0,none,False,0,1,2024,Higher education lecturer,1,6006.46,False,False,43.5,54.0
6ac895e0-478c-56d0-9dd9-a4b548c40743,0cae7d3c-e9cc-56fb-bc54-521afd81f57d,MBA,campus,10.0,0,none,False,5,2,2022,Farm manager,2,17990.86,False,False,91.5,94.4
209c79ec-0149-5067-abeb-3241636a8cc1,abac3625-504c-5518-8d17-ced5ecb68c02,Arts,market,8.08,0,none,False,3,11,2022,Glass blower/designer,3,24402.34,False,False,65.9,82.1
ec919b2f-09aa-5566-820e-8b1d63d4fcde,624a47f4-cc67-5634-a0b2-42365ab75e2d,Arts,market,6.44,1,recognized,False,0,1,2024,Legal executive,2,20345.58,False,False,74.2,82.1
61f733af-7840-5e5d-8a6f-eb727ead9acc,45d998c8-f524-5f00-b15a-efab8a6fe6e8,Engineering,campus,6.51,0,none,False,1,6,2022,it consultant,1,8068.26,False,True,54.2,67.3
779c480e-a971-5386-bafa-1923f3ef8a6f,31bef2e4-84a2-5bcb-8a92-18d6384b36aa,CA,campus,6.95,0,none,False,1,5,2023,"Sound technician, broadcasting/film/video",3,15063.58,False,False,64.8,74.0
bf465a9d-e6c2-5a39-923e-8308c38cce4d,e0b1cd9b-dae1-562f-a083-3d9e2d37b039,Nursing,regulatory,9.1,0,none,False,2,8,2022,Catering manager,1,17134.32,False,False,85.1,86.5
b32d9a31-04ad-55e2-a959-bc06ae107948,f08f8d85-379e-5817-95a0-60d18c795161,CA,campus,8.47,0,none,False,2,2,2024,Corporate investment banker,1,14240.79,False,False,77.3,72.7
ec429357-e674-5a09-a73a-20b35a482245,170ef6a4-afce-5e8a-ad0c-e58e5605ccb6,Nursing,regulatory,7.61,2,unverified,False,1,4,2024,Dentist,2,8898.86,False,False,63.1,48.5
d313a67b-56a9-562a-9b67-f61abb894d8b,45d998c8-f524-5f00-b15a-efab8a6fe6e8,Humanities,market,7.02,0,none,False,0,9,2024,Exercise physiologist,2,24288.64,False,False,69.9,76.0
479ffef9-6071-57a3-929f-4c0a316b5520,170ef6a4-afce-5e8a-ad0c-e58e5605ccb6,Humanities,market,6.47,0,none,False,1,10,2023,music therapist,1,20558.19,False,True,71.6,82.1
3bc57bb0-a00b-5a09-95c6-54cae2d9c71d,c1690af3-0fba-5ce2-a091-b19627cbdbca,Engineering ,campus,7.55,0,none,False,1,7,2022,"Designer, ceramics/pottery",1,8889.27,False,True,79.3,79.8
8fb52695-e4a7-5ec0-a14c-5201a62a4774,624a47f4-cc67-5634-a0b2-42365ab75e2d,Nursing,regulatory,9.53,0,none,False,0,5,2021,"Engineer, site",2,14333.66,False,False,66.0,67.4
7e735884-5576-5532-96b0-8c8f3b06eb05,57807705-ef8e-5bac-9182-b90bac5fed49,CA ,campus,5.75,1,recognized,False,1,10,2021,Bonds trader,3,21504.97,False,True,42.6,40.0
59c3f398-4af3-57dd-96aa-b9809182ce5e,9c9143e1-8f52-5d76-9335-57e1c13cba93,Law ,regulatory,9.42,0,none,False,0,7,2023,Patent examiner,3,14164.1,False,True,48.8,55.8
e175de24-1999-5769-8bee-cf1d18d2213a,e53e4cea-62ed-5c2b-83e5-2abe5acc18ae,Arts,market,6.4,0,none,False,2,10,2021,Orthoptist,3,17127.72,False,False,67.7,59.0
098ee95c-da06-51ea-a3f5-3e6eddada871,0a9b4a0c-dbfc-5dc8-951a-c1acfe131a84,Law,regulatory,7.85,0,none,False,3,5,2022,Lawyer,2,6762.84,False,False,69.9,60.4
869efeee-d7b4-579f-ae7b-97cee5e35e6e,abac3625-504c-5518-8d17-ced5ecb68c02,Law,regulatory,8.27,0,none,False,1,4,2021,Special effects artist,3,15975.6,False,False,89.3,83.9
29b8a7e0-c87e-521c-80b9-208823986654,f3659c54-d08c-5b47-8201-d34892ef692c,Architecture,regulatory,5.92,1,unverified,False,2,11,2022,"Psychologist, prison and probation services",2,23308.32,False,False,66.4,77.5
a83901f0-e2ed-59a5-80ce-22a4726a345e,a91d5f7c-701d-500c-919e-fe3ddf7834b6,Engineering ,campus,5.8,0,none,False,1,10,2022,Pathologist,3,14857.93,False,True,45.4,40.0
35a16c24-4f65-5fa2-a425-d24668f10f06,1ba77ac2-d743-5e64-97f0-efec22d1a921,Humanities,market,6.68,0,none,False,2,11,2024,Biomedical engineer,2,15783.88,False,False,60.3,75.7
7d56158e-2852-5d36-8620-0812bd010e15,e3303573-e845-50b3-8b54-a32a3c88cad2,Humanities,market,6.79,0,none,False,0,3,2023,"Engineer, maintenance",2,9607.9,False,False,57.7,40.0
c0fe0318-fec6-513b-bb57-90812e5e7e6f,9c9143e1-8f52-5d76-9335-57e1c13cba93,MBA,campus,7.2,0,none,False,2,4,2024,Petroleum engineer,2,19279.16,False,False,60.4,54.8
eaa716d5-575c-5128-bc70-20161d8899d6,d941cead-36d5-5cdd-9d51-d761fd8ed14a,Law,regulatory,7.39,0,none,False,2,8,2022,Neurosurgeon,1,14848.04,False,False,84.2,72.0
df00a704-8c8e-58c2-a30b-fc039eb64064,c6c21a2a-131d-5b4b-bb91-86e0d240ef00,Nursing,regulatory,6.91,0,none,False,2,9,2023,television/film/video producer,1,9023.5,False,True,98.2,74.1
